text,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
SRB LowlevelStore Issues (for pre Fedora 2.2) None.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Invalid POLICY datastreams make objects inaccessible Validation for POLICY datastreams only occurs when they're read for the purpose of enforcement (after they're ingested).  This makes it possible to ingest a non-schema-valid POLICY datastream, which then makes it impossible to access the object at all due to validation failures for every subsequence API operation involving the object.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Minor typos in tutorial2.pdf As of Fedora 3.0, all reported typos were fixed except the following:  Page 23: * Service Contract: [...] provides an[d] implementation ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Validation error when namespace for in-line XML... ...datastreams is in root element.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LLStore Pluggability None.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fix soap/axis error detail. Make sure the error detail reported from Fedora's SOAP interfaces is done according to current WSDL/SOAP best practices.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Support SOAP Bindings for SDeps SOAP bindings are not yet supported.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Datastream SIZE attribute not fully implemented Fedora's REST API correctly reports SIZE of ""X"" datastreams, but the size for all other types is currently reported as ""0"".  For ""M"" datastreams, this is clearly wrong.  For ""E"" or ""R"" datastreams, the correct thing to do is less obvious.  For example, hitting the following URL: http://localhost:8080/fedora/objects/demo:SmileyBeerGlass/datastreams/DC?format=xml  ...reports the correct size.  But requesting the same info for an ""M"" datastream reports ""0"" as the size.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"XACML IdReference support Blair has suggested that, by providing support for resolving XACML IdReferences, more flexible AuthZ can be achieved in Fedora.  This is an enhancement to existing functionality.  On Nov. 13, 2006, Blair wrote:  I'm fairly certain that the idea I'm working on for the ARROW project will provide a more flexible and efficient authz solution.  It will hopefully only require a simple addition to fedora.server.security.PolicyFinderModule to add support for finding policies based on idReference.  The idea is to make PolicySets that support the intuitive notion of letting more specific controls take precedence in authz evaluation.  For example; A Policy denying read access to a particular DO with PID 123 would take precedence over a Policy allowing access to a class of objects that the DO with PID 123 happens to be in (this class would be defined by metadata attributes such as the Dublin Core type).  The plan is to use the reserved POLICY datastream in every DO to hold the top level PolicySet passed to the PDP from the PolicyFinderModule.  This would be the PolicySet used for any authz evaluation pertaining to an action associated with a particular PID - almost all APIA and APIM operations.  Any authz controls required on actions that do not have a specific PID associated with them (such as ingest, describeRepository, findObjects) could have policies placed in the default repository wide policy directory, which would otherwise be empty.  The new top level PolicySet would comprise of a set of other PolicySets combined using the FirstApplicablePolicyAlg.  Therefore if a match were encountered early in the evaluation the result would be returned and evaluation finished; other irrelevant policies would not need to be evaluated.  The component PolicySets would be ordered from most to least specific with regard to their component Policy's Resource and Subject Targets, thus achieving the desired most specific overrides functionality.  See the attached layout for an example; note that this is illustrative of only one possible top level PolicySet structure, different combinations of referencing, in lining and further nesting could be used.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"XACML AttributeSelector support for 2.x Add support for AttributeSelectors to the ResourceAttributeFinderModule.  This will allow the use of AttributeSelector elements (contrast AttributeDesignators)in policies which can 'select', using an Xpath query, attributes of the resource the policy pertains to.  This affords the ability to write policies based on elements contained in XML datastreams - such as DC, RDF, and many more.  The significance of this feature is that policies will be able to refer to a far greater range of resource attributes such as true object metadata (rather than the system level metadata available now), and relationships to other objects e.g. composition, aggregation.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"risearch fails to load stylesheets w/Jetty This is an issue when using Jetty, or any other webapp container that doesn't physically unpack the war file into the webapps directory on auto-deployment.  The workaround is to manually deploy the war file:   - don't put it in webapps/   - instead, create a directory under webapps/ called 'fedora'   - un-jar the fedora.war file inside that directory   - start fedora and try risearch again  The problem is, the stylesheet that presents the risearch interface can't be loaded (and this prematurely ends the search attempt) because the code that loads it assumes it's on the filesystem.  This is is true for tomcat, which physically unpacks the war file on automatic deployment, but not true for other webapp containers.  The solution will be to change org.trippi.server.http.Styler#load(String) to resolve the xsl from classloader.getResourceAsStream.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Enable Multiple Fedora WARs in one Servlet Container It should be possible to deploy multiple instances of Fedora on one server, using one servlet container.    Currently, the most obvious obstacle to this is the fact that Fedora relies on an environment variable to find FEDORA_HOME.  Because of this, in order to have two versions of Fedora on the same server, you must have two servlet containers running as different users, each of which provides its own FEDORA_HOME.   Is there any way to specify FEDORA_HOME in an XML file deployed alongside the WAR file?",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"WSDL provided under target /fedora/wsdl is not public When running with authentication enabled for both API-A and API-M, the target of /fedora/wsdl is also authenticated even though this target is supposed to remain public.   This appears to be a bug in the Fedora installer script as it builds the web.xml file when configured with authentication enabled for API-A. The installer is including the WSDLServlet in the EnforceAuthnFilter mapping when it should not. An interim fix is to manually edit the generated fedora web.xml file and remove or comment out the following lines:      <filter-mapping>       <filter-name>EnforceAuthnFilter</filter-name>       <servlet-name>WSDLServlet</servlet-name>     </filter-mapping>  Doing so should eliminate the authentication challenge for obtaining wsdl through the /fedora/wsdl target.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LLStore rebuild uses canonical paths Aaron reported this.  When running a SQL rebuild, the NSDL team noticed that the lowlevel storage file registry  writes the paths differently than Fedora normally does: it uses the ""canonical"" path (this is the path with any symlinks resolved).  The desired behavior is to save the path in the way it is configured in fedora.fcfg.  That way, the symlink target is respected later, if it changes.  To recreate this problem:   - install an empty fedora repository.   - configure the objectPaths directory in fedora.fcfg to point to a symlink instead of a physical directory.   - create an empty object   - note the associated path value in the objectPaths table (it will include the symlink as part of the path name)   - shut down fedora and do a sql rebuild   - note the new path value in the objectPaths table (it will NOT include the symlink...instead it will contain the canonical path, which is not the desired behavior)",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fedora.war deployment fails in JBoss AS with OnlyOnceError Fedora version 2.2 WAR file will not deploy to the JBoss Application Server without modification. The root cause is a duplicate copy of Log4J.jar that is included in the Fedora distribution (JBoss AS includes its own copy). Symptoms of the problem are errors similar to these in the JBoss AS log file:  INFO  [TomcatDeployer] deploy, ctxPath=/fedora,    warUrl=.../tmp/deploy/tmp42671fedora-exp.war/ ERROR [STDERR] log4j:ERROR A ""org.jboss.logging.util.OnlyOnceErrorHandler""    object is not assignable to a ""org.apache.log4j.spi.ErrorHandler"" variable. ERROR [STDERR] log4j:ERROR The class ""org.apache.log4j.spi.ErrorHandler"" was loaded by ERROR [STDERR] log4j:ERROR [WebappClassLoader  delegate: false  repositories:    /WEB-INF/classes/ ----------> Parent Classloader: java.net.FactoryURLClassLoader@148bd9e] whereas object of type ERROR [STDERR] log4j:ERROR ""org.jboss.logging.util.OnlyOnceErrorHandler"" was loaded by    [org.jboss.system.server.NoAnnotationURLClassLoader@c2a132].  Further details at http://www.fedora.info/wiki/index.php?title=FAQ:_Fedora_under_JBoss_AS",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
